episode,sample_second,source_timestamp_sec,action,scene_graph_text,raw_l1_line,source
appleInFridge1,200,177,Pick up bowl,"apple-1, fridge-1 (with door open), fridge-2 (with door open), table, apple-2. apple-1 is inside fridge-1. apple-1 is inside fridge-2. fridge-1 is inside fridge-2. apple-1 is inside apple-2. apple-2 is inside fridge-2. nothing is inside robot gripper.","02:57. Action: Pick up bowl. Visual observation: apple-1, fridge-1 (with door open), fridge-2 (with door open), table, apple-2. apple-1 is inside fridge-1. apple-1 is inside fridge-2. fridge-1 is inside fridge-2. apple-1 is inside apple-2. apple-2 is inside fridge-2. nothing is inside robot gripper.",real_data/state_summary_L1 (runner-style cache)
appleInFridge1,210,177,Pick up bowl,"apple-1, fridge-1 (with door open), fridge-2 (with door open), table, apple-2. apple-1 is inside fridge-1. apple-1 is inside fridge-2. fridge-1 is inside fridge-2. apple-1 is inside apple-2. apple-2 is inside fridge-2. nothing is inside robot gripper.","02:57. Action: Pick up bowl. Visual observation: apple-1, fridge-1 (with door open), fridge-2 (with door open), table, apple-2. apple-1 is inside fridge-1. apple-1 is inside fridge-2. fridge-1 is inside fridge-2. apple-1 is inside apple-2. apple-2 is inside fridge-2. nothing is inside robot gripper.",real_data/state_summary_L1 (runner-style cache)
appleInFridge1,220,177,Pick up bowl,"apple-1, fridge-1 (with door open), fridge-2 (with door open), table, apple-2. apple-1 is inside fridge-1. apple-1 is inside fridge-2. fridge-1 is inside fridge-2. apple-1 is inside apple-2. apple-2 is inside fridge-2. nothing is inside robot gripper.","02:57. Action: Pick up bowl. Visual observation: apple-1, fridge-1 (with door open), fridge-2 (with door open), table, apple-2. apple-1 is inside fridge-1. apple-1 is inside fridge-2. fridge-1 is inside fridge-2. apple-1 is inside apple-2. apple-2 is inside fridge-2. nothing is inside robot gripper.",real_data/state_summary_L1 (runner-style cache)
appleInFridge1,230,177,Pick up bowl,"apple-1, fridge-1 (with door open), fridge-2 (with door open), table, apple-2. apple-1 is inside fridge-1. apple-1 is inside fridge-2. fridge-1 is inside fridge-2. apple-1 is inside apple-2. apple-2 is inside fridge-2. nothing is inside robot gripper.","02:57. Action: Pick up bowl. Visual observation: apple-1, fridge-1 (with door open), fridge-2 (with door open), table, apple-2. apple-1 is inside fridge-1. apple-1 is inside fridge-2. fridge-1 is inside fridge-2. apple-1 is inside apple-2. apple-2 is inside fridge-2. nothing is inside robot gripper.",real_data/state_summary_L1 (runner-style cache)
appleInFridge1,240,177,Pick up bowl,"apple-1, fridge-1 (with door open), fridge-2 (with door open), table, apple-2. apple-1 is inside fridge-1. apple-1 is inside fridge-2. fridge-1 is inside fridge-2. apple-1 is inside apple-2. apple-2 is inside fridge-2. nothing is inside robot gripper.","02:57. Action: Pick up bowl. Visual observation: apple-1, fridge-1 (with door open), fridge-2 (with door open), table, apple-2. apple-1 is inside fridge-1. apple-1 is inside fridge-2. fridge-1 is inside fridge-2. apple-1 is inside apple-2. apple-2 is inside fridge-2. nothing is inside robot gripper.",real_data/state_summary_L1 (runner-style cache)
appleInFridge1,250,248,Put bowl in fridge,"apple-1, table, fridge-1 (with door open), fridge-2 (with door open), white bowl, apple-2. apple-1 is inside fridge-1. apple-1 is inside fridge-2. fridge-2 is inside fridge-1. fridge-1 is on the right of fridge-2. apple-1 is inside white bowl. white bowl is inside fridge-1. fridge-1 is on the right of white bowl. apple-1 is inside apple-2. apple-2 is inside fridge-1. fridge-1 is on the right of apple-2. apple-2 is inside fridge-2. fridge-2 is inside apple-2. apple-2 is inside white bowl. nothing is inside robot gripper.","04:08. Action: Put bowl in fridge. Visual observation: apple-1, table, fridge-1 (with door open), fridge-2 (with door open), white bowl, apple-2. apple-1 is inside fridge-1. apple-1 is inside fridge-2. fridge-2 is inside fridge-1. fridge-1 is on the right of fridge-2. apple-1 is inside white bowl. white bowl is inside fridge-1. fridge-1 is on the right of white bowl. apple-1 is inside apple-2. apple-2 is inside fridge-1. fridge-1 is on the right of apple-2. apple-2 is inside fridge-2. fridge-2 is inside apple-2. apple-2 is inside white bowl. nothing is inside robot gripper.",real_data/state_summary_L1 (runner-style cache)
appleInFridge1,260,248,Put bowl in fridge,"apple-1, table, fridge-1 (with door open), fridge-2 (with door open), white bowl, apple-2. apple-1 is inside fridge-1. apple-1 is inside fridge-2. fridge-2 is inside fridge-1. fridge-1 is on the right of fridge-2. apple-1 is inside white bowl. white bowl is inside fridge-1. fridge-1 is on the right of white bowl. apple-1 is inside apple-2. apple-2 is inside fridge-1. fridge-1 is on the right of apple-2. apple-2 is inside fridge-2. fridge-2 is inside apple-2. apple-2 is inside white bowl. nothing is inside robot gripper.","04:08. Action: Put bowl in fridge. Visual observation: apple-1, table, fridge-1 (with door open), fridge-2 (with door open), white bowl, apple-2. apple-1 is inside fridge-1. apple-1 is inside fridge-2. fridge-2 is inside fridge-1. fridge-1 is on the right of fridge-2. apple-1 is inside white bowl. white bowl is inside fridge-1. fridge-1 is on the right of white bowl. apple-1 is inside apple-2. apple-2 is inside fridge-1. fridge-1 is on the right of apple-2. apple-2 is inside fridge-2. fridge-2 is inside apple-2. apple-2 is inside white bowl. nothing is inside robot gripper.",real_data/state_summary_L1 (runner-style cache)
appleInFridge1,270,248,Put bowl in fridge,"apple-1, table, fridge-1 (with door open), fridge-2 (with door open), white bowl, apple-2. apple-1 is inside fridge-1. apple-1 is inside fridge-2. fridge-2 is inside fridge-1. fridge-1 is on the right of fridge-2. apple-1 is inside white bowl. white bowl is inside fridge-1. fridge-1 is on the right of white bowl. apple-1 is inside apple-2. apple-2 is inside fridge-1. fridge-1 is on the right of apple-2. apple-2 is inside fridge-2. fridge-2 is inside apple-2. apple-2 is inside white bowl. nothing is inside robot gripper.","04:08. Action: Put bowl in fridge. Visual observation: apple-1, table, fridge-1 (with door open), fridge-2 (with door open), white bowl, apple-2. apple-1 is inside fridge-1. apple-1 is inside fridge-2. fridge-2 is inside fridge-1. fridge-1 is on the right of fridge-2. apple-1 is inside white bowl. white bowl is inside fridge-1. fridge-1 is on the right of white bowl. apple-1 is inside apple-2. apple-2 is inside fridge-1. fridge-1 is on the right of apple-2. apple-2 is inside fridge-2. fridge-2 is inside apple-2. apple-2 is inside white bowl. nothing is inside robot gripper.",real_data/state_summary_L1 (runner-style cache)
appleInFridge1,280,248,Put bowl in fridge,"apple-1, table, fridge-1 (with door open), fridge-2 (with door open), white bowl, apple-2. apple-1 is inside fridge-1. apple-1 is inside fridge-2. fridge-2 is inside fridge-1. fridge-1 is on the right of fridge-2. apple-1 is inside white bowl. white bowl is inside fridge-1. fridge-1 is on the right of white bowl. apple-1 is inside apple-2. apple-2 is inside fridge-1. fridge-1 is on the right of apple-2. apple-2 is inside fridge-2. fridge-2 is inside apple-2. apple-2 is inside white bowl. nothing is inside robot gripper.","04:08. Action: Put bowl in fridge. Visual observation: apple-1, table, fridge-1 (with door open), fridge-2 (with door open), white bowl, apple-2. apple-1 is inside fridge-1. apple-1 is inside fridge-2. fridge-2 is inside fridge-1. fridge-1 is on the right of fridge-2. apple-1 is inside white bowl. white bowl is inside fridge-1. fridge-1 is on the right of white bowl. apple-1 is inside apple-2. apple-2 is inside fridge-1. fridge-1 is on the right of apple-2. apple-2 is inside fridge-2. fridge-2 is inside apple-2. apple-2 is inside white bowl. nothing is inside robot gripper.",real_data/state_summary_L1 (runner-style cache)
appleInFridge1,290,248,Put bowl in fridge,"apple-1, table, fridge-1 (with door open), fridge-2 (with door open), white bowl, apple-2. apple-1 is inside fridge-1. apple-1 is inside fridge-2. fridge-2 is inside fridge-1. fridge-1 is on the right of fridge-2. apple-1 is inside white bowl. white bowl is inside fridge-1. fridge-1 is on the right of white bowl. apple-1 is inside apple-2. apple-2 is inside fridge-1. fridge-1 is on the right of apple-2. apple-2 is inside fridge-2. fridge-2 is inside apple-2. apple-2 is inside white bowl. nothing is inside robot gripper.","04:08. Action: Put bowl in fridge. Visual observation: apple-1, table, fridge-1 (with door open), fridge-2 (with door open), white bowl, apple-2. apple-1 is inside fridge-1. apple-1 is inside fridge-2. fridge-2 is inside fridge-1. fridge-1 is on the right of fridge-2. apple-1 is inside white bowl. white bowl is inside fridge-1. fridge-1 is on the right of white bowl. apple-1 is inside apple-2. apple-2 is inside fridge-1. fridge-1 is on the right of apple-2. apple-2 is inside fridge-2. fridge-2 is inside apple-2. apple-2 is inside white bowl. nothing is inside robot gripper.",real_data/state_summary_L1 (runner-style cache)
appleInFridge2,0,31,Pick up apple,"white bowl, apple, fridge (with door open). apple is on top of white bowl. white bowl is inside fridge. apple is inside fridge. white bowl is inside robot gripper. apple is inside robot gripper.","00:31. Action: Pick up apple. Visual observation: white bowl, apple, fridge (with door open). apple is on top of white bowl. white bowl is inside fridge. apple is inside fridge. white bowl is inside robot gripper. apple is inside robot gripper.",real_data/state_summary_L1 (runner-style cache)
appleInFridge2,10,31,Pick up apple,"white bowl, apple, fridge (with door open). apple is on top of white bowl. white bowl is inside fridge. apple is inside fridge. white bowl is inside robot gripper. apple is inside robot gripper.","00:31. Action: Pick up apple. Visual observation: white bowl, apple, fridge (with door open). apple is on top of white bowl. white bowl is inside fridge. apple is inside fridge. white bowl is inside robot gripper. apple is inside robot gripper.",real_data/state_summary_L1 (runner-style cache)
appleInFridge2,20,31,Pick up apple,"white bowl, apple, fridge (with door open). apple is on top of white bowl. white bowl is inside fridge. apple is inside fridge. white bowl is inside robot gripper. apple is inside robot gripper.","00:31. Action: Pick up apple. Visual observation: white bowl, apple, fridge (with door open). apple is on top of white bowl. white bowl is inside fridge. apple is inside fridge. white bowl is inside robot gripper. apple is inside robot gripper.",real_data/state_summary_L1 (runner-style cache)
appleInFridge2,30,31,Pick up apple,"white bowl, apple, fridge (with door open). apple is on top of white bowl. white bowl is inside fridge. apple is inside fridge. white bowl is inside robot gripper. apple is inside robot gripper.","00:31. Action: Pick up apple. Visual observation: white bowl, apple, fridge (with door open). apple is on top of white bowl. white bowl is inside fridge. apple is inside fridge. white bowl is inside robot gripper. apple is inside robot gripper.",real_data/state_summary_L1 (runner-style cache)
appleInFridge2,40,31,Pick up apple,"white bowl, apple, fridge (with door open). apple is on top of white bowl. white bowl is inside fridge. apple is inside fridge. white bowl is inside robot gripper. apple is inside robot gripper.","00:31. Action: Pick up apple. Visual observation: white bowl, apple, fridge (with door open). apple is on top of white bowl. white bowl is inside fridge. apple is inside fridge. white bowl is inside robot gripper. apple is inside robot gripper.",real_data/state_summary_L1 (runner-style cache)
appleInFridge2,50,31,Pick up apple,"white bowl, apple, fridge (with door open). apple is on top of white bowl. white bowl is inside fridge. apple is inside fridge. white bowl is inside robot gripper. apple is inside robot gripper.","00:31. Action: Pick up apple. Visual observation: white bowl, apple, fridge (with door open). apple is on top of white bowl. white bowl is inside fridge. apple is inside fridge. white bowl is inside robot gripper. apple is inside robot gripper.",real_data/state_summary_L1 (runner-style cache)
appleInFridge2,60,31,Pick up apple,"white bowl, apple, fridge (with door open). apple is on top of white bowl. white bowl is inside fridge. apple is inside fridge. white bowl is inside robot gripper. apple is inside robot gripper.","00:31. Action: Pick up apple. Visual observation: white bowl, apple, fridge (with door open). apple is on top of white bowl. white bowl is inside fridge. apple is inside fridge. white bowl is inside robot gripper. apple is inside robot gripper.",real_data/state_summary_L1 (runner-style cache)
appleInFridge2,70,63,Put apple in bowl,apple. apple is inside robot gripper.,01:03. Action: Put apple in bowl. Visual observation: apple. apple is inside robot gripper.,real_data/state_summary_L1 (runner-style cache)
appleInFridge2,80,63,Put apple in bowl,apple. apple is inside robot gripper.,01:03. Action: Put apple in bowl. Visual observation: apple. apple is inside robot gripper.,real_data/state_summary_L1 (runner-style cache)
appleInFridge2,90,63,Put apple in bowl,apple. apple is inside robot gripper.,01:03. Action: Put apple in bowl. Visual observation: apple. apple is inside robot gripper.,real_data/state_summary_L1 (runner-style cache)
appleInFridge2,100,63,Put apple in bowl,apple. apple is inside robot gripper.,01:03. Action: Put apple in bowl. Visual observation: apple. apple is inside robot gripper.,real_data/state_summary_L1 (runner-style cache)
appleInFridge2,110,63,Put apple in bowl,apple. apple is inside robot gripper.,01:03. Action: Put apple in bowl. Visual observation: apple. apple is inside robot gripper.,real_data/state_summary_L1 (runner-style cache)
appleInFridge2,120,63,Put apple in bowl,apple. apple is inside robot gripper.,01:03. Action: Put apple in bowl. Visual observation: apple. apple is inside robot gripper.,real_data/state_summary_L1 (runner-style cache)
appleInFridge2,130,63,Put apple in bowl,apple. apple is inside robot gripper.,01:03. Action: Put apple in bowl. Visual observation: apple. apple is inside robot gripper.,real_data/state_summary_L1 (runner-style cache)
appleInFridge2,140,137,Open fridge,"table, fridge-1 (with door open), apple-1, white bowl, fridge-2 (with door open), apple-2. apple-1 is inside fridge-1. white bowl is inside fridge-1. fridge-1 is on the right of white bowl. apple-1 is inside white bowl. fridge-2 is inside fridge-1. fridge-1 is on the right of fridge-2. fridge-2 is on top of apple-1. apple-1 is inside fridge-2. apple-2 is inside fridge-1. fridge-1 is on the right of apple-2. apple-2 is on top of apple-1. apple-1 is inside apple-2. nothing is inside robot gripper.","02:17. Action: Open fridge. Visual observation: table, fridge-1 (with door open), apple-1, white bowl, fridge-2 (with door open), apple-2. apple-1 is inside fridge-1. white bowl is inside fridge-1. fridge-1 is on the right of white bowl. apple-1 is inside white bowl. fridge-2 is inside fridge-1. fridge-1 is on the right of fridge-2. fridge-2 is on top of apple-1. apple-1 is inside fridge-2. apple-2 is inside fridge-1. fridge-1 is on the right of apple-2. apple-2 is on top of apple-1. apple-1 is inside apple-2. nothing is inside robot gripper.",real_data/state_summary_L1 (runner-style cache)
appleInFridge2,150,137,Open fridge,"table, fridge-1 (with door open), apple-1, white bowl, fridge-2 (with door open), apple-2. apple-1 is inside fridge-1. white bowl is inside fridge-1. fridge-1 is on the right of white bowl. apple-1 is inside white bowl. fridge-2 is inside fridge-1. fridge-1 is on the right of fridge-2. fridge-2 is on top of apple-1. apple-1 is inside fridge-2. apple-2 is inside fridge-1. fridge-1 is on the right of apple-2. apple-2 is on top of apple-1. apple-1 is inside apple-2. nothing is inside robot gripper.","02:17. Action: Open fridge. Visual observation: table, fridge-1 (with door open), apple-1, white bowl, fridge-2 (with door open), apple-2. apple-1 is inside fridge-1. white bowl is inside fridge-1. fridge-1 is on the right of white bowl. apple-1 is inside white bowl. fridge-2 is inside fridge-1. fridge-1 is on the right of fridge-2. fridge-2 is on top of apple-1. apple-1 is inside fridge-2. apple-2 is inside fridge-1. fridge-1 is on the right of apple-2. apple-2 is on top of apple-1. apple-1 is inside apple-2. nothing is inside robot gripper.",real_data/state_summary_L1 (runner-style cache)
appleInFridge2,160,137,Open fridge,"table, fridge-1 (with door open), apple-1, white bowl, fridge-2 (with door open), apple-2. apple-1 is inside fridge-1. white bowl is inside fridge-1. fridge-1 is on the right of white bowl. apple-1 is inside white bowl. fridge-2 is inside fridge-1. fridge-1 is on the right of fridge-2. fridge-2 is on top of apple-1. apple-1 is inside fridge-2. apple-2 is inside fridge-1. fridge-1 is on the right of apple-2. apple-2 is on top of apple-1. apple-1 is inside apple-2. nothing is inside robot gripper.","02:17. Action: Open fridge. Visual observation: table, fridge-1 (with door open), apple-1, white bowl, fridge-2 (with door open), apple-2. apple-1 is inside fridge-1. white bowl is inside fridge-1. fridge-1 is on the right of white bowl. apple-1 is inside white bowl. fridge-2 is inside fridge-1. fridge-1 is on the right of fridge-2. fridge-2 is on top of apple-1. apple-1 is inside fridge-2. apple-2 is inside fridge-1. fridge-1 is on the right of apple-2. apple-2 is on top of apple-1. apple-1 is inside apple-2. nothing is inside robot gripper.",real_data/state_summary_L1 (runner-style cache)
appleInFridge2,170,137,Open fridge,"table, fridge-1 (with door open), apple-1, white bowl, fridge-2 (with door open), apple-2. apple-1 is inside fridge-1. white bowl is inside fridge-1. fridge-1 is on the right of white bowl. apple-1 is inside white bowl. fridge-2 is inside fridge-1. fridge-1 is on the right of fridge-2. fridge-2 is on top of apple-1. apple-1 is inside fridge-2. apple-2 is inside fridge-1. fridge-1 is on the right of apple-2. apple-2 is on top of apple-1. apple-1 is inside apple-2. nothing is inside robot gripper.","02:17. Action: Open fridge. Visual observation: table, fridge-1 (with door open), apple-1, white bowl, fridge-2 (with door open), apple-2. apple-1 is inside fridge-1. white bowl is inside fridge-1. fridge-1 is on the right of white bowl. apple-1 is inside white bowl. fridge-2 is inside fridge-1. fridge-1 is on the right of fridge-2. fridge-2 is on top of apple-1. apple-1 is inside fridge-2. apple-2 is inside fridge-1. fridge-1 is on the right of apple-2. apple-2 is on top of apple-1. apple-1 is inside apple-2. nothing is inside robot gripper.",real_data/state_summary_L1 (runner-style cache)
appleInFridge2,180,176,Pick up bowl,"fridge-1 (with door open), table, apple, fridge-2 (with door open). fridge-1 is on top of table. apple is inside fridge-1. fridge-1 is inside apple. apple is on top of table. fridge-2 is on the left of fridge-1. fridge-1 is on top of fridge-2. fridge-2 is on the left of apple. apple is on top of fridge-2. nothing is inside robot gripper.","02:56. Action: Pick up bowl. Visual observation: fridge-1 (with door open), table, apple, fridge-2 (with door open). fridge-1 is on top of table. apple is inside fridge-1. fridge-1 is inside apple. apple is on top of table. fridge-2 is on the left of fridge-1. fridge-1 is on top of fridge-2. fridge-2 is on the left of apple. apple is on top of fridge-2. nothing is inside robot gripper.",real_data/state_summary_L1 (runner-style cache)
appleInFridge2,190,176,Pick up bowl,"fridge-1 (with door open), table, apple, fridge-2 (with door open). fridge-1 is on top of table. apple is inside fridge-1. fridge-1 is inside apple. apple is on top of table. fridge-2 is on the left of fridge-1. fridge-1 is on top of fridge-2. fridge-2 is on the left of apple. apple is on top of fridge-2. nothing is inside robot gripper.","02:56. Action: Pick up bowl. Visual observation: fridge-1 (with door open), table, apple, fridge-2 (with door open). fridge-1 is on top of table. apple is inside fridge-1. fridge-1 is inside apple. apple is on top of table. fridge-2 is on the left of fridge-1. fridge-1 is on top of fridge-2. fridge-2 is on the left of apple. apple is on top of fridge-2. nothing is inside robot gripper.",real_data/state_summary_L1 (runner-style cache)
appleInFridge2,200,176,Pick up bowl,"fridge-1 (with door open), table, apple, fridge-2 (with door open). fridge-1 is on top of table. apple is inside fridge-1. fridge-1 is inside apple. apple is on top of table. fridge-2 is on the left of fridge-1. fridge-1 is on top of fridge-2. fridge-2 is on the left of apple. apple is on top of fridge-2. nothing is inside robot gripper.","02:56. Action: Pick up bowl. Visual observation: fridge-1 (with door open), table, apple, fridge-2 (with door open). fridge-1 is on top of table. apple is inside fridge-1. fridge-1 is inside apple. apple is on top of table. fridge-2 is on the left of fridge-1. fridge-1 is on top of fridge-2. fridge-2 is on the left of apple. apple is on top of fridge-2. nothing is inside robot gripper.",real_data/state_summary_L1 (runner-style cache)
appleInFridge2,210,176,Pick up bowl,"fridge-1 (with door open), table, apple, fridge-2 (with door open). fridge-1 is on top of table. apple is inside fridge-1. fridge-1 is inside apple. apple is on top of table. fridge-2 is on the left of fridge-1. fridge-1 is on top of fridge-2. fridge-2 is on the left of apple. apple is on top of fridge-2. nothing is inside robot gripper.","02:56. Action: Pick up bowl. Visual observation: fridge-1 (with door open), table, apple, fridge-2 (with door open). fridge-1 is on top of table. apple is inside fridge-1. fridge-1 is inside apple. apple is on top of table. fridge-2 is on the left of fridge-1. fridge-1 is on top of fridge-2. fridge-2 is on the left of apple. apple is on top of fridge-2. nothing is inside robot gripper.",real_data/state_summary_L1 (runner-style cache)
appleInFridge2,220,176,Pick up bowl,"fridge-1 (with door open), table, apple, fridge-2 (with door open). fridge-1 is on top of table. apple is inside fridge-1. fridge-1 is inside apple. apple is on top of table. fridge-2 is on the left of fridge-1. fridge-1 is on top of fridge-2. fridge-2 is on the left of apple. apple is on top of fridge-2. nothing is inside robot gripper.","02:56. Action: Pick up bowl. Visual observation: fridge-1 (with door open), table, apple, fridge-2 (with door open). fridge-1 is on top of table. apple is inside fridge-1. fridge-1 is inside apple. apple is on top of table. fridge-2 is on the left of fridge-1. fridge-1 is on top of fridge-2. fridge-2 is on the left of apple. apple is on top of fridge-2. nothing is inside robot gripper.",real_data/state_summary_L1 (runner-style cache)
appleInFridge2,230,176,Pick up bowl,"fridge-1 (with door open), table, apple, fridge-2 (with door open). fridge-1 is on top of table. apple is inside fridge-1. fridge-1 is inside apple. apple is on top of table. fridge-2 is on the left of fridge-1. fridge-1 is on top of fridge-2. fridge-2 is on the left of apple. apple is on top of fridge-2. nothing is inside robot gripper.","02:56. Action: Pick up bowl. Visual observation: fridge-1 (with door open), table, apple, fridge-2 (with door open). fridge-1 is on top of table. apple is inside fridge-1. fridge-1 is inside apple. apple is on top of table. fridge-2 is on the left of fridge-1. fridge-1 is on top of fridge-2. fridge-2 is on the left of apple. apple is on top of fridge-2. nothing is inside robot gripper.",real_data/state_summary_L1 (runner-style cache)
appleInFridge2,240,231,Put bowl in fridge,"fridge-1 (with door open), fridge-2 (with door closed). fridge-2 is inside fridge-1. nothing is inside robot gripper.","03:51. Action: Put bowl in fridge. Visual observation: fridge-1 (with door open), fridge-2 (with door closed). fridge-2 is inside fridge-1. nothing is inside robot gripper. Auditory observation: gas stove burner turns on.",real_data/state_summary_L1 (runner-style cache)
appleInFridge2,250,231,Put bowl in fridge,"fridge-1 (with door open), fridge-2 (with door closed). fridge-2 is inside fridge-1. nothing is inside robot gripper.","03:51. Action: Put bowl in fridge. Visual observation: fridge-1 (with door open), fridge-2 (with door closed). fridge-2 is inside fridge-1. nothing is inside robot gripper. Auditory observation: gas stove burner turns on.",real_data/state_summary_L1 (runner-style cache)
appleInFridge2,260,253,Put bowl in fridge,"fridge-1 (with door open), fridge-2 (with door closed). fridge-2 is inside fridge-1. nothing is inside robot gripper.","04:13. Action: Put bowl in fridge. Visual observation: fridge-1 (with door open), fridge-2 (with door closed). fridge-2 is inside fridge-1. nothing is inside robot gripper.",real_data/state_summary_L1 (runner-style cache)
appleInFridge2,270,253,Put bowl in fridge,"fridge-1 (with door open), fridge-2 (with door closed). fridge-2 is inside fridge-1. nothing is inside robot gripper.","04:13. Action: Put bowl in fridge. Visual observation: fridge-1 (with door open), fridge-2 (with door closed). fridge-2 is inside fridge-1. nothing is inside robot gripper.",real_data/state_summary_L1 (runner-style cache)
appleInFridge2,280,253,Put bowl in fridge,"fridge-1 (with door open), fridge-2 (with door closed). fridge-2 is inside fridge-1. nothing is inside robot gripper.","04:13. Action: Put bowl in fridge. Visual observation: fridge-1 (with door open), fridge-2 (with door closed). fridge-2 is inside fridge-1. nothing is inside robot gripper.",real_data/state_summary_L1 (runner-style cache)
